tag,description,qty,unit,sheet_id,table_title,bbox_px
FCU-T5A-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,1895.042,3958.318,1929.602"
FCU-T5B-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,1929.602,3958.318,1964.162"
FCU-T6-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,1964.162,3958.318,1998.482"
FCU-T7A-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,1998.482,3958.318,2033.042"
FCU-T7B-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2033.042,3958.318,2067.602"
FCU-T8-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2067.602,3958.318,2102.1620000000003"
FCU-T10-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2136.482,3958.318,2171.042"
FCU-T11-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2171.042,3958.318,2205.602"
FCU-T12-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2205.602,3958.318,2239.922"
FCU-T13-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2239.922,3958.318,2274.482"
FCU-T14-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2274.482,3958.318,2309.042"
FCU-T15-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2309.042,3958.318,2343.36"
FCU-T16-CHW,,1,EA,navfac-cherry-point-atc-mechanical.pdf#49,CHW CONTROL VALVE SCHEDULE,"3785.28,2343.36,3958.318,2377.922"
